table,dgp,rep,seed,theta_seed,n,d,p,m_min,m_max,method,solver,init,S,S_effective,optimizer,lr,lambda,epochs,batch_size,device,n_workers,time_total,time_per_iter,time_per_epoch,init_time,final_loss,mse,status,error,timestamp
1,A,0,1000,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4501.5731850650045,409.2840618654009,,408.7325664109958,,0.08398196474251801,ok,,2026-01-27T23:31:50.076214
1,A,1,1001,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4370.714686453983,393.3896388678986,,436.8182977749966,,0.09877726720821378,ok,,2026-01-28T00:46:52.284612
1,A,2,1002,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4355.461167890986,391.85519630429917,,436.90920484799426,,0.08757398326716023,ok,,2026-01-28T01:59:43.640249
1,A,3,1003,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4361.483291504992,393.26620570529775,,428.8212344520143,,0.1098302829236101,ok,,2026-01-28T03:12:19.737356
1,A,4,1004,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4370.505536281009,393.35615108700296,,436.9440254109795,,0.09596194823662836,ok,,2026-01-28T04:25:01.867532
1,A,5,1005,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4367.363558704994,392.6702240362996,,440.6613183419977,,0.08765043196421568,ok,,2026-01-28T05:37:53.020533
1,A,6,1006,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4363.386178407993,393.1896702226979,,431.48947618101374,,0.09970893725362197,ok,,2026-01-28T06:50:41.019958
1,A,7,1007,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4368.363813163014,393.48546937440113,,433.5091194190027,,0.09433384183758008,ok,,2026-01-28T08:03:25.048458
1,A,8,1008,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4385.849093209981,394.55880854289865,,440.261007780995,,0.08275225329373165,ok,,2026-01-28T09:16:14.058407
1,A,9,1009,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4372.173157349986,393.19703008989745,,440.20285645101103,,0.08632390559894128,ok,,2026-01-28T10:29:20.548335
1,A,10,1010,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4363.614637256978,393.1101777021977,,432.5128602350014,,0.09200259390567184,ok,,2026-01-28T11:42:13.375292
1,A,11,1011,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4373.436277683999,393.95795971780024,,433.85668050599634,,0.08984805677947719,ok,,2026-01-28T12:54:57.636317
1,A,12,1012,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4368.313520520984,393.01914723269874,,438.1220481939963,,0.07231477255350194,ok,,2026-01-28T14:07:51.717493
1,A,13,1013,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4369.921417717007,393.5530367760017,,434.3910499569902,,0.0899590655223554,ok,,2026-01-28T15:20:40.672309
1,A,14,1014,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4366.692824448983,393.078546237899,,435.9073620699928,,0.09435185359640508,ok,,2026-01-28T16:33:31.238056
1,A,15,1015,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4373.3671334880055,393.2963382093003,,440.4037513950025,,0.09366941266450418,ok,,2026-01-28T17:46:18.571250
1,A,16,1016,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4369.537227848981,393.2214768820995,,437.32245902798604,,0.08415162977476875,ok,,2026-01-28T18:59:12.582949
1,A,17,1017,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4371.9060697730165,393.41226652710174,,437.78340450199903,,0.08999486087729451,ok,,2026-01-28T20:12:02.777958
1,A,18,1018,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4363.781230594002,393.22067436190264,,431.574486974976,,0.08669084879751,ok,,2026-01-28T21:24:55.322916
1,A,19,1019,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4362.463006561011,392.93747778730176,,433.08822868799325,,0.09698891661378606,ok,,2026-01-28T22:37:39.747279
1,A,20,1020,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4370.51499152201,393.4676415602007,,435.83857592000277,,0.09071314748863457,ok,,2026-01-28T23:50:22.845864
1,A,21,1021,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4377.285706231982,393.9035408975993,,438.2502972559887,,0.09876532422553796,ok,,2026-01-29T01:03:13.992712
1,A,22,1022,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4391.250219926995,395.3215328195016,,438.03489173197886,,0.10380495655822054,ok,,2026-01-29T02:16:11.923472
1,A,23,1023,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4376.643634357024,393.9787995346007,,436.85563901101705,,0.09041184214522857,ok,,2026-01-29T03:29:23.813218
1,A,24,1024,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4373.697379101999,394.17611325060136,,431.9362465959857,,0.08837656293920008,ok,,2026-01-29T04:42:21.099425
1,A,25,1025,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4388.7847934309975,395.3806287194951,,434.9785062360461,,0.08711030908166173,ok,,2026-01-29T05:55:15.439797
1,A,26,1026,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4375.174332883034,393.75849540980414,,437.58937878499273,,0.08268475954995527,ok,,2026-01-29T07:08:24.857936
1,A,27,1027,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4371.40720331599,393.87532524520066,,432.6539508639835,,0.09213017048968197,ok,,2026-01-29T08:21:20.677358
1,A,28,1028,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4375.17801774398,394.36211538969656,,431.55686384701403,,0.10010755346980878,ok,,2026-01-29T09:34:12.725860
1,A,29,1029,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4382.272140521964,394.9934444374987,,432.33769614697667,,0.08661716636977229,ok,,2026-01-29T10:47:08.541902
1,A,30,1030,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4386.2266821389785,394.71931679269767,,439.03351421200205,,0.07884781587646734,ok,,2026-01-29T12:00:11.462677
1,A,31,1031,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4385.992697873036,395.10785617190413,,434.91413615399506,,0.09187369125376005,ok,,2026-01-29T13:13:18.329211
1,A,32,1032,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4441.697734054003,400.59079400479675,,435.78979400603566,,0.09841019087129782,ok,,2026-01-29T14:26:24.989382
1,A,33,1033,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4542.564961722994,409.1466970723006,,451.0979909999878,,0.09766817917342226,ok,,2026-01-29T15:40:27.378823
1,A,34,1034,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4548.011048632034,410.19612330290255,,446.049815603008,,0.11277794717952369,ok,,2026-01-29T16:56:10.626507
1,A,35,1035,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4568.9703826340265,411.47195962130206,,454.2507864210056,,0.08765583135021801,ok,,2026-01-29T18:11:59.315260
1,A,36,1036,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4571.835790379031,411.9707027867029,,452.12876251200214,,0.08590740723666426,ok,,2026-01-29T19:28:08.982906
1,A,37,1037,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4570.573104560957,412.0561311978963,,450.0117925819941,,0.09004195138276036,ok,,2026-01-29T20:44:21.493553
1,A,38,1038,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4551.010615721985,409.567284011899,,455.33777560299495,,0.08890832173406849,ok,,2026-01-29T22:00:32.738135
1,A,39,1039,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4596.5042340789805,413.85765305739477,,457.9277035050327,,0.0910657621490844,ok,,2026-01-29T23:16:24.429221
1,A,40,1040,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4695.26778364199,422.7831542511005,,467.43624113098485,,0.08450716962025365,ok,,2026-01-30T00:33:01.623319
1,A,41,1041,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4581.590577014023,410.1210482997005,,480.38009401701856,,0.09449516462831978,ok,,2026-01-30T01:51:17.611130
1,A,42,1042,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4550.058039339958,410.7952329782944,,442.10570955701405,,0.11605877068709695,ok,,2026-01-30T03:07:39.899443
1,A,43,1043,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4541.400207268016,409.89804683120457,,442.4197389559704,,0.10810359476595745,ok,,2026-01-30T04:23:30.654920
1,A,44,1044,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4557.524609140004,410.59858132530354,,451.5387958869687,,0.09143985202274167,ok,,2026-01-30T05:39:12.738841
1,A,45,1045,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4556.870345096046,410.2489535189059,,454.38080990698654,,0.08455737763944078,ok,,2026-01-30T06:55:10.947235
1,A,46,1046,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4554.669884447008,410.611267570802,,448.55720873898827,,0.09112501198200987,ok,,2026-01-30T08:11:08.488167
1,A,47,1047,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4565.35908513004,410.7483009301068,,457.8760758289718,,0.08946248794559293,ok,,2026-01-30T09:27:03.863073
1,A,48,1048,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4560.217415241001,410.98426986950216,,450.374716545979,,0.09779250311902887,ok,,2026-01-30T10:43:09.933237
1,A,49,1049,1233,1000,5000,5,200,300,idc,cvxpy_scs,pairwise,10,10,,,,,,,28,4472.560175945982,402.3584671967954,,448.9755039780284,,0.10848813190890698,ok,,2026-01-30T11:59:10.827985
